date,close,ema_6,ema_7,ema_8,ema_9,ema_10,ema_11,ema_12,ema_13,ema_14,ema_15,ema_16,ema_17,ema_18,ema_19,ema_20,sma_6,sma_7,sma_8,sma_9,sma_10,sma_11,sma_12,sma_13,sma_14,sma_15,sma_16,sma_17,sma_18,sma_19,sma_20,wma_6,wma_7,wma_8,wma_9,wma_10,wma_11,wma_12,wma_13,wma_14,wma_15,wma_16,wma_17,wma_18,wma_19,wma_20,trima_6,trima_7,trima_8,trima_9,trima_10,trima_11,trima_12,trima_13,trima_14,trima_15,trima_16,trima_17,trima_18,trima_19,trima_20,t3_6,t3_7,t3_8,t3_9,t3_10,t3_11,t3_12,t3_13,t3_14,t3_15,t3_16,t3_17,t3_18,t3_19,t3_20,rsi_6,rsi_7,rsi_8,rsi_9,rsi_10,rsi_11,rsi_12,rsi_13,rsi_14,rsi_15,rsi_16,rsi_17,rsi_18,rsi_19,rsi_20,willr_6,willr_7,willr_8,willr_9,willr_10,willr_11,willr_12,willr_13,willr_14,willr_15,willr_16,willr_17,willr_18,willr_19,willr_20,adx_6,adx_7,adx_8,adx_9,adx_10,adx_11,adx_12,adx_13,adx_14,adx_15,adx_16,adx_17,adx_18,adx_19,adx_20,mom_6,mom_7,mom_8,mom_9,mom_10,mom_11,mom_12,mom_13,mom_14,mom_15,mom_16,mom_17,mom_18,mom_19,mom_20,cci_6,cci_7,cci_8,cci_9,cci_10,cci_11,cci_12,cci_13,cci_14,cci_15,cci_16,cci_17,cci_18,cci_19,cci_20,cmo_6,cmo_7,cmo_8,cmo_9,cmo_10,cmo_11,cmo_12,cmo_13,cmo_14,cmo_15,cmo_16,cmo_17,cmo_18,cmo_19,cmo_20,roc_6,roc_7,roc_8,roc_9,roc_10,roc_11,roc_12,roc_13,roc_14,roc_15,roc_16,roc_17,roc_18,roc_19,roc_20,mfi_6,mfi_7,mfi_8,mfi_9,mfi_10,mfi_11,mfi_12,mfi_13,mfi_14,mfi_15,mfi_16,mfi_17,mfi_18,mfi_19,mfi_20,trix_6,trix_7,trix_8,trix_9,trix_10,trix_11,trix_12,trix_13,trix_14,trix_15,trix_16,trix_17,trix_18,trix_19,trix_20,dx_6,dx_7,dx_8,dx_9,dx_10,dx_11,dx_12,dx_13,dx_14,dx_15,dx_16,dx_17,dx_18,dx_19,dx_20
2022-02-17,130.22442626953125,132.903,133.0909,133.235,133.3451,133.4288,133.4914,133.5373,133.5694,133.5904,133.6022,133.6063,133.6041,133.5968,133.5852,133.5703,133.2603,133.5949,133.6685,133.951,134.3079,134.5617,134.7632,134.3784,134.2425,134.0755,133.8757,133.636,133.48,133.5607,133.8235,132.6842,132.9119,133.08,133.2542,133.4458,133.6318,133.8058,133.8876,133.935,133.9525,133.9435,133.9093,133.8641,133.8338,133.8328,133.47,133.6978,133.883,134.0946,134.3558,134.6134,134.8495,134.9191,134.9155,134.8631,134.7764,134.6465,134.4827,134.3554,134.263,134.0615,134.3934,134.5913,134.6958,134.7455,134.7685,134.7805,134.7868,134.7853,134.7701,134.7347,134.6734,134.5831,134.4627,134.3136,29.2519,32.4656,34.997,37.0115,38.6346,39.9582,41.0489,41.9561,42.7166,43.3585,43.9037,44.3692,44.7686,45.1129,45.4109,-93.19,-93.19,-93.5154,-94.1754,-94.382,-95.0955,-65.7857,-65.7857,-65.7857,-65.7857,-65.7857,-65.7857,-65.7857,-65.7857,-68.2361,21.5917,19.6323,18.9316,18.3226,17.8273,17.6479,17.36,16.964,16.5075,16.0101,15.573,15.1324,14.675,14.2071,13.739,-5.3825,-3.9645,-5.9917,-7.2999,-6.8805,-6.7606,0.4594,-2.2569,-1.5179,-0.6591,0.4194,-0.6092,-4.7934,-8.5981,-8.4683,-153.8044,-166.2813,-177.0834,-182.1408,-186.6161,-190.1637,-181.5495,-141.5688,-132.3524,-115.8019,-108.6787,-95.2468,-90.3733,-93.5293,-94.0428,-41.4962,-35.0687,-30.0059,-25.977,-22.7307,-20.0837,-17.9022,-16.0878,-14.5668,-13.2829,-12.1926,-11.2616,-10.4628,-9.7742,-9.1782,-3.9694,-2.9545,-4.3988,-5.3083,-5.0186,-4.9355,0.354,-1.7036,-1.1522,-0.5036,0.3231,-0.4656,-3.5503,-6.1938,-6.106,32.0139,27.1036,23.0028,20.6025,17.9909,30.5281,44.4179,39.2705,46.5946,44.0587,46.4798,44.014,41.7307,38.0943,35.7505,-0.1073,-0.0497,-0.0114,0.0143,0.0322,0.0449,0.0543,0.061,0.0657,0.0686,0.0698,0.0696,0.0681,0.0655,0.0621,32.803,24.9296,18.7889,14.0072,10.2622,7.3052,4.9518,3.0659,1.5466,0.3179,0.6781,1.4861,2.1412,2.6714,3.0988
2022-02-18,129.15586853027344,131.831,132.106,132.3274,132.5063,132.651,132.768,132.8625,132.9382,132.9985,133.0458,133.0822,133.1093,133.1288,133.1418,133.1494,132.32,132.6733,133.0394,133.1666,133.471,133.8391,134.1108,134.3315,134.005,133.9031,133.7677,133.5978,133.3868,133.2522,133.3402,131.5101,131.8009,132.0761,132.2942,132.5082,132.73,132.9424,133.1409,133.2561,133.337,133.3876,133.411,133.4085,133.3928,133.3878,132.6828,133.0269,133.2978,133.5066,133.7457,134.0165,134.2858,134.5387,134.6384,134.681,134.6605,134.5975,134.4985,134.3816,134.275,133.2041,133.702,134.0481,134.2765,134.4252,134.5252,134.5968,134.6498,134.686,134.7029,134.6958,134.6607,134.5947,134.4972,134.3694,25.7609,29.1994,31.9671,34.2063,36.0342,37.5412,38.7952,39.8476,40.7375,41.4951,42.1441,42.7032,43.1873,43.6085,43.9767,-94.5333,-94.8622,-94.8622,-95.078,-95.524,-95.666,-96.1646,-73.4286,-73.4286,-73.4286,-73.4286,-73.4286,-73.4286,-73.4286,-73.4286,24.9077,21.5435,19.8436,18.6018,17.6983,17.2335,16.7721,16.2775,15.7702,15.2534,14.8121,14.3808,13.9424,13.4997,13.0603,-5.6422,-6.4511,-5.033,-7.0602,-8.3684,-7.949,-7.8292,-0.6092,-3.3254,-2.5864,-1.7276,-0.6491,-1.6777,-5.8619,-9.6666,-128.628,-146.0086,-158.8228,-168.1841,-170.3321,-175.5085,-182.5267,-184.2897,-157.8144,-155.1449,-144.114,-140.5016,-129.5651,-125.9621,-128.9943,-48.4782,-41.6012,-36.0658,-31.5875,-27.9315,-24.9175,-22.4095,-20.3048,-18.5251,-17.0098,-15.7118,-14.5936,-13.6254,-12.7829,-12.0466,-4.1858,-4.7573,-3.7508,-5.1833,-6.0853,-5.7979,-5.7155,-0.4694,-2.5102,-1.9633,-1.32,-0.5001,-1.2823,-4.3417,-6.9635,15.7657,27.163,23.5439,20.3868,18.4788,16.35,28.136,41.5891,37.0429,44.2542,41.9604,44.3576,42.1064,40.012,36.6569,-0.2069,-0.129,-0.0747,-0.0365,-0.009,0.0113,0.0264,0.0378,0.0462,0.0522,0.056,0.058,0.0584,0.0574,0.0553,41.4882,33.011,26.2281,20.8356,16.5375,13.09,10.3048,8.0392,6.185,4.6596,3.3996,2.3554,1.488,0.7662,0.1651
2022-02-22,126.91888427734375,130.4262,130.808,131.1245,131.3879,131.6079,131.7924,131.9473,132.0777,132.1873,132.2793,132.3565,132.421,132.4746,132.519,132.5556,131.1532,131.5477,131.9534,132.3588,132.5413,132.8749,133.262,133.5572,133.8017,133.5323,133.4663,133.3646,133.2265,133.0461,132.9353,129.9656,130.3611,130.715,131.0437,131.316,131.5758,131.8352,132.0812,132.3106,132.4633,132.5813,132.6684,132.7271,132.759,132.7758,131.4195,131.974,132.391,132.7864,133.0456,133.3136,133.6075,133.8946,134.1648,134.3028,134.3779,134.4047,134.3737,134.3028,134.2143,132.0508,132.741,133.2614,133.6398,133.9128,134.1134,134.2655,134.3835,134.4733,134.5355,134.5681,134.5685,134.535,134.4673,134.3668,19.819,23.4399,26.4817,29.0251,31.1564,32.9515,34.4729,35.7707,36.8847,37.8467,38.6822,39.4116,40.0515,40.6157,41.1153,-94.4695,-95.0102,-95.2427,-95.2427,-95.3991,-95.7317,-95.8404,-96.2337,-89.4286,-89.4286,-89.4286,-89.4286,-89.4286,-89.4286,-89.4286,30.2422,25.3327,22.4365,20.3538,18.8516,17.9376,17.1616,16.4482,15.7881,15.1653,14.6464,14.1614,13.6878,13.2234,12.7721,-7.0003,-7.8791,-8.688,-7.2699,-9.2971,-10.6053,-10.1859,-10.0661,-2.8461,-5.5623,-4.8233,-3.9645,-2.886,-3.9146,-8.0988,-125.1957,-133.7296,-144.5917,-157.428,-170.0377,-178.226,-182.9182,-187.6052,-197.7757,-184.1833,-187.7467,-182.3453,-181.5106,-171.6702,-170.735,-60.362,-53.1202,-47.0365,-41.9497,-37.6872,-34.097,-31.0542,-28.4586,-26.2306,-24.3065,-22.6356,-21.1769,-19.8969,-18.7686,-17.7694,-5.2274,-5.8453,-6.407,-5.4179,-6.8255,-7.7119,-7.4295,-7.3485,-2.1933,-4.1987,-3.6613,-3.0291,-2.2234,-2.9921,-5.9985,15.2222,13.2992,23.4089,20.6706,18.1966,16.6611,14.9107,25.9814,38.9628,34.9449,42.0204,39.9469,42.3129,40.2597,38.3408,-0.3268,-0.2262,-0.1536,-0.1009,-0.062,-0.0327,-0.0103,0.0068,0.02,0.0298,0.0369,0.0417,0.0445,0.0456,0.0453,56.9147,48.0675,40.5866,34.3699,29.2309,24.9785,21.4461,18.4968,16.0209,13.9317,12.16,10.6507,9.3598,8.2514,7.2963
2022-02-23,126.54938507080078,129.3172,129.7422,130.1067,130.4192,130.6873,130.9177,131.1161,131.2872,131.4349,131.5625,131.6728,131.7681,131.8504,131.9216,131.9831,130.0415,130.4949,130.9223,131.3524,131.7774,131.9962,132.3474,132.7453,133.0563,133.3179,133.0956,133.0591,132.9857,132.8748,132.7211,128.6489,129.1104,129.513,129.8809,130.2257,130.5208,130.8018,131.0794,131.343,131.5899,131.767,131.9106,132.0238,132.1089,132.1672,129.9175,130.6165,131.2207,131.7502,132.1865,132.5449,132.8461,133.1628,133.4697,133.7595,133.9272,134.0418,134.0995,134.114,134.0732,130.7405,131.5967,132.2844,132.8174,133.2257,133.5406,133.7881,133.9854,134.1419,134.2613,134.3439,134.389,134.3958,134.3649,134.2979,18.9525,22.5815,25.6508,28.2305,30.4011,32.2354,33.7944,35.1276,36.2745,37.2669,38.1303,38.8855,39.5493,40.1355,40.6553,-97.3274,-97.3274,-97.5855,-97.6967,-97.6967,-97.7716,-97.931,-97.9832,-98.1721,-92.0714,-92.0714,-92.0714,-92.0714,-92.0714,-92.0714,34.8033,28.6798,24.7898,21.983,19.9508,18.6304,17.5642,16.6455,15.8396,15.1138,14.5183,13.9793,13.4693,12.9816,12.5163,-6.6708,-7.3698,-8.2486,-9.0574,-7.6394,-9.6666,-10.9748,-10.5554,-10.4355,-3.2155,-5.9318,-5.1928,-4.334,-3.2555,-4.2841,-92.2631,-103.1561,-109.3506,-116.385,-125.0489,-133.7468,-141.603,-149.7761,-155.9147,-166.9932,-158.7868,-163.9839,-161.2959,-163.0197,-156.866,-62.095,-54.8369,-48.6983,-43.5389,-39.1978,-35.5292,-32.4111,-29.7449,-27.4511,-25.4663,-23.7394,-22.2289,-20.9014,-19.7291,-18.6893,-5.0075,-5.5034,-6.1194,-6.6794,-5.6932,-7.0968,-7.9805,-7.699,-7.6183,-2.4781,-4.4776,-3.9418,-3.3115,-2.5081,-3.2746,15.0351,13.1403,11.6822,20.8584,18.6563,16.6171,15.3272,13.8333,24.3328,36.9011,33.2774,40.2241,38.32,40.655,38.7559,-0.43,-0.317,-0.2316,-0.1672,-0.1182,-0.0805,-0.0511,-0.0281,-0.0101,0.0038,0.0144,0.0222,0.0276,0.031,0.0328,57.6084,48.7624,41.2624,35.0164,29.8441,25.5579,21.9929,19.0128,16.5085,14.393,12.5973,11.066,9.7547,8.6277,7.6555
2022-02-24,127.32833099365234,128.7476,129.1375,129.4883,129.8001,130.0757,130.3187,130.5327,130.721,130.8867,131.0326,131.1611,131.2742,131.3739,131.4618,131.5394,128.8764,129.6532,130.0985,130.5225,130.9495,131.3725,131.6068,131.961,132.358,132.6741,132.9433,132.756,132.7405,132.6877,132.5972,127.8723,128.3175,128.7133,129.0751,129.4159,129.742,130.0289,130.3049,130.5787,130.8406,131.088,131.2733,131.4277,131.5537,131.6531,128.5127,129.3089,129.9899,130.5826,131.1303,131.6348,132.0209,132.39,132.7241,133.0483,133.3527,133.5489,133.6898,133.7845,133.8264,129.5129,130.4432,131.2435,131.9012,132.4305,132.8556,133.1998,133.481,133.7102,133.8933,134.0325,134.1283,134.1813,134.1925,134.1641,27.0237,28.978,30.8762,32.6061,34.1408,35.4864,36.6613,37.6862,38.5815,39.3653,40.0534,40.6596,41.1953,41.6702,42.0928,-65.7407,-68.2676,-68.2676,-70.6815,-71.7557,-71.7557,-72.4907,-74.0896,-74.6228,-76.5971,-76.5971,-76.5971,-76.5971,-76.5971,-76.5971,40.7338,33.4411,28.5008,24.8636,22.1816,20.3394,18.8758,17.6552,16.6181,15.7146,14.9774,14.3275,13.7313,13.1764,12.6587,-6.9903,-5.8918,-6.5909,-7.4696,-8.2785,-6.8605,-8.8877,-10.1959,-9.7765,-9.6566,-2.4366,-5.1529,-4.4139,-3.5551,-2.4766,-94.5877,-99.4149,-105.866,-112.1876,-118.1005,-124.2457,-130.6433,-136.2743,-142.5043,-149.1818,-158.7464,-155.7731,-163.2638,-163.8386,-168.2652,-45.9525,-42.0439,-38.2476,-34.7878,-31.7185,-29.0271,-26.6775,-24.6276,-22.8371,-21.2695,-19.8931,-18.6808,-17.6095,-16.6595,-15.8143,-5.2045,-4.4228,-4.9217,-5.5416,-6.105,-5.1127,-6.5249,-7.4141,-7.1309,-7.0496,-1.8778,-3.8896,-3.3505,-2.7163,-1.908,-0.0,12.8587,11.447,10.3244,18.6594,16.8773,15.1909,14.1057,12.8305,22.77,34.9035,31.6442,38.4463,36.7032,39.0019,-0.4839,-0.3775,-0.2907,-0.2217,-0.1672,-0.124,-0.0895,-0.0619,-0.0399,-0.0223,-0.0086,0.002,0.0099,0.0155,0.0192,70.3866,62.0087,54.4784,47.9085,42.2592,37.4292,33.3029,29.7713,26.7391,24.1257,21.8641,19.8989,18.1846,16.6833,15.3637
2022-02-25,128.53671264648438,128.6859,128.9861,129.2757,129.5464,129.795,130.0209,130.2249,130.4083,130.5727,130.72,130.8518,130.9695,131.0747,131.1688,131.2529,128.1141,128.8272,129.513,129.9244,130.3234,130.7297,131.1358,131.3703,131.716,132.1029,132.4152,132.6838,132.5213,132.519,132.4799,127.7739,128.0372,128.3652,128.677,128.9764,129.2686,129.5558,129.815,130.0685,130.3228,130.569,130.804,130.9847,131.1382,131.2659,127.6731,128.2167,128.9128,129.5305,130.101,130.6276,131.1318,131.5646,131.9446,132.3227,132.6555,132.9718,133.1864,133.3532,133.4699,128.5848,129.4598,130.2832,131.0056,131.6175,132.1291,132.5563,132.9141,133.213,133.4591,133.6557,133.8041,133.9056,133.9615,133.9744,38.4366,38.2167,38.5348,39.0872,39.7233,40.3682,40.9858,41.5597,42.0842,42.5588,42.9859,43.3691,43.7126,44.0203,44.2962,-47.0334,-54.537,-57.8902,-57.8902,-61.0935,-62.5191,-62.5191,-63.4944,-65.6162,-66.3237,-68.9437,-68.9437,-68.9437,-68.9437,-68.9437,41.2717,34.45,29.5191,25.7522,22.8987,20.8718,19.2527,17.9078,16.7729,15.7936,14.9944,14.2967,13.6649,13.084,12.5477,-4.5737,-5.782,-4.6835,-5.3825,-6.2613,-7.0702,-5.6522,-7.6794,-8.9875,-8.5681,-8.4483,-1.2283,-3.9445,-3.2056,-2.3467,-12.5672,-32.0366,-45.159,-52.5445,-59.7733,-66.7148,-72.4812,-77.9272,-83.3024,-88.7552,-94.2652,-100.0922,-99.0864,-104.4497,-105.232,-23.1268,-23.5666,-22.9303,-21.8256,-20.5534,-19.2635,-18.0284,-16.8805,-15.8316,-14.8824,-14.0282,-13.2617,-12.5749,-11.9594,-11.4077,-3.4361,-4.3048,-3.5157,-4.0194,-4.6451,-5.2139,-4.2122,-5.6378,-6.5355,-6.2495,-6.1675,-0.9466,-2.9775,-2.4333,-1.7931,17.2157,14.2782,23.9038,21.5798,19.6843,26.4357,24.1312,21.9111,20.4616,18.7371,27.4426,38.255,34.8503,41.0583,39.2724,-0.477,-0.3959,-0.3206,-0.2558,-0.2017,-0.1571,-0.1204,-0.0903,-0.0657,-0.0457,-0.0296,-0.0168,-0.0069,0.0005,0.0059,43.9612,40.5035,36.6472,32.8607,29.3523,26.1956,23.3984,20.9391,18.7847,16.8996,15.2499,13.8045,12.5363,11.4214,10.4394
2022-02-28,129.9148406982422,129.0357,129.2171,129.4167,129.6192,129.8159,130.0024,130.1764,130.3371,130.4844,130.6188,130.741,130.8518,130.9521,131.0429,131.125,128.0625,128.3707,128.9625,129.5571,129.9229,130.2858,130.6614,131.0415,131.2659,131.5956,131.9659,132.2679,132.5297,132.3839,132.3885,128.287,128.3079,128.4534,128.6741,128.9012,129.132,129.3673,129.6064,129.8277,130.0487,130.2742,130.4958,130.7099,130.8773,131.0212,127.6298,127.7742,128.1889,128.6992,129.2495,129.7613,130.2611,130.7374,131.1654,131.5719,131.9494,132.3112,132.6303,132.8601,133.0414,128.091,128.7826,129.5271,130.2379,130.8773,131.4366,131.9202,132.3364,132.6927,132.9939,133.2428,133.4408,133.589,133.6891,133.7432,49.2904,47.3325,46.2911,45.7776,45.5699,45.5384,45.6065,45.728,45.8754,46.0321,46.1882,46.3383,46.4793,46.6098,46.7295,-18.2055,-32.1467,-41.7593,-46.0549,-46.0549,-50.1585,-51.9847,-51.9847,-53.2342,-55.9524,-56.8587,-60.2151,-60.2151,-60.2151,-60.2151,35.6771,30.9225,27.1196,24.01,21.5491,19.7509,18.2833,17.0463,15.9922,15.0772,14.3276,13.672,13.0779,12.5316,12.0272,-0.3096,-3.1956,-4.4039,-3.3054,-4.0045,-4.8832,-5.6921,-4.2741,-6.3013,-7.6095,-7.19,-7.0702,0.1498,-2.5664,-1.8275,99.1482,55.3959,21.9428,-0.1247,-10.6679,-20.6013,-28.5217,-34.7639,-40.3732,-46.2637,-51.7416,-56.9209,-60.6269,-59.7379,-62.9132,-1.4193,-5.3349,-7.4177,-8.4447,-8.8602,-8.9232,-8.7871,-8.544,-8.2492,-7.9358,-7.6235,-7.3234,-7.0414,-6.7804,-6.541,-0.2377,-2.4008,-3.2788,-2.4813,-2.9903,-3.6228,-4.1977,-3.1852,-4.6261,-5.5334,-5.2444,-5.1615,0.1154,-1.9373,-1.3872,40.7651,36.0928,31.1461,37.4965,34.4493,31.883,36.8021,34.0118,31.2571,29.4223,27.2009,34.2662,43.2667,39.7028,45.0584,-0.4138,-0.3713,-0.3181,-0.2655,-0.2178,-0.1763,-0.1407,-0.1105,-0.0852,-0.0641,-0.0467,-0.0326,-0.0213,-0.0125,-0.0059,7.7039,9.7578,10.3225,10.0726,9.4031,8.5422,7.6198,6.7078,5.8443,5.0477,4.325,3.6766,3.0994,2.5885,2.1382
2022-03-01,127.97745513916016,128.7319,128.906,129.0958,129.2899,129.4808,129.6641,129.8374,129.9993,130.1495,130.288,130.4153,130.5319,130.6385,130.7359,130.8248,127.8661,128.0497,128.3209,128.8525,129.3987,129.7456,130.093,130.4546,130.8223,131.0464,131.3692,131.731,132.0293,132.2898,132.1633,128.2613,128.2084,128.2334,128.3572,128.5466,128.7464,128.9536,129.168,129.3886,129.5958,129.8045,130.0185,130.2302,130.4361,130.6006,127.9469,127.831,127.9062,128.1624,128.5921,129.019,129.4905,129.9452,130.4014,130.8098,131.2107,131.6053,131.9653,132.3071,132.5454,127.8123,128.3004,128.9237,129.5789,130.2076,130.7842,131.301,131.7588,132.1602,132.5079,132.803,133.0463,133.2385,133.3809,133.4756,37.9912,38.1103,38.488,39.0026,39.5741,40.1547,40.7173,41.2475,41.7389,42.1896,42.6003,42.973,43.3105,43.6159,43.8922,-44.1735,-44.1735,-53.0744,-59.7222,-62.693,-62.693,-65.5309,-66.7939,-66.7939,-67.658,-69.5378,-70.1646,-72.4858,-72.4858,-72.4858,31.4376,28.1995,25.246,22.6385,20.4774,18.8498,17.4937,16.3355,15.3404,14.4722,13.7584,13.1337,12.5679,12.0481,11.5687,-1.1784,-2.2469,-5.1329,-6.3412,-5.2427,-5.9418,-6.8205,-7.6294,-6.2114,-8.2386,-9.5468,-9.1274,-9.0075,-1.7875,-4.5038,71.5573,47.6124,20.8408,-4.1914,-21.4388,-29.617,-36.9731,-43.1985,-48.624,-53.3102,-57.9534,-62.4371,-66.8065,-70.6641,-70.6153,-24.0175,-23.7795,-23.0239,-21.9948,-20.8518,-19.6905,-18.5654,-17.505,-16.5221,-15.6208,-14.7995,-14.0541,-13.379,-12.7682,-12.2156,-0.9124,-1.7255,-3.8563,-4.7212,-3.9355,-4.437,-5.06,-5.6263,-4.629,-6.0484,-6.9421,-6.6574,-6.5758,-1.3776,-3.3997,42.62,36.9154,33.0419,28.8476,34.9674,32.3028,30.0358,34.8155,32.308,29.8123,28.1387,26.1002,33.0092,41.8899,38.5404,-0.3669,-0.3494,-0.3132,-0.2713,-0.23,-0.1919,-0.158,-0.1283,-0.1028,-0.081,-0.0628,-0.0476,-0.0352,-0.0253,-0.0175,10.2403,11.8616,12.1312,11.6662,10.8317,9.8393,8.8091,7.8066,6.8659,6.0024,5.221,4.5207,3.8972,3.3447,2.8568
2022-03-02,129.08595275878906,128.8317,128.9497,129.0925,129.2481,129.4081,129.567,129.721,129.8681,130.007,130.1371,130.2583,130.3707,130.4746,130.5704,130.6587,128.2273,128.0397,128.1786,128.4054,128.8754,129.3698,129.6903,130.0152,130.3565,130.7062,130.9236,131.2346,131.5838,131.8741,132.1294,128.6084,128.4663,128.4023,128.4029,128.4888,128.6357,128.7979,128.9718,129.1564,129.3502,129.5353,129.7241,129.9198,130.1153,130.3071,128.462,128.1786,128.0396,128.0378,128.2293,128.5313,128.9059,129.2833,129.707,130.1236,130.5175,130.899,131.2853,131.6563,131.9952,127.7368,128.0163,128.4895,129.0529,129.6363,130.2002,130.726,131.2061,131.638,132.0207,132.3535,132.6358,132.8674,133.0488,133.1815,46.4238,45.2333,44.5951,44.3081,44.2384,44.2993,44.4353,44.6114,44.8055,45.0039,45.1984,45.3843,45.5591,45.7216,45.8716,-29.9281,-29.9281,-29.9281,-41.1003,-49.4444,-53.1732,-53.1732,-56.7353,-58.3206,-58.3206,-59.4052,-61.7647,-62.5514,-65.4649,-65.4649,27.9047,25.8656,23.6067,21.4193,19.5128,18.0307,16.77,15.6795,14.735,13.9075,13.2248,12.6271,12.0862,11.59,11.1331,2.167,-0.0699,-1.1384,-4.0244,-5.2327,-4.1343,-4.8333,-5.7121,-6.521,-5.1029,-7.1301,-8.4383,-8.0189,-7.8991,-0.6791,40.2047,49.1162,30.9844,8.7958,-13.4439,-28.0226,-35.3404,-41.3699,-46.613,-51.3145,-55.709,-59.6236,-63.4714,-67.2718,-70.8762,-7.1525,-9.5335,-10.8098,-11.3839,-11.5233,-11.4015,-11.1293,-10.7771,-10.389,-9.9922,-9.6032,-9.2314,-8.8819,-8.5568,-8.2568,1.7075,-0.0541,-0.8742,-3.0235,-3.8959,-3.1034,-3.6092,-4.2377,-4.8089,-3.8029,-5.2346,-6.1361,-5.8489,-5.7666,-0.5233,44.2919,37.8573,33.2881,30.1056,26.5838,32.4424,30.136,28.1537,32.7742,30.5427,28.3028,26.79,24.9358,31.6687,40.4063,-0.3071,-0.3135,-0.2952,-0.2657,-0.2326,-0.1996,-0.1688,-0.1409,-0.1162,-0.0946,-0.0761,-0.0604,-0.0473,-0.0366,-0.028,10.2403,11.8616,12.1312,11.6662,10.8317,9.8393,8.8091,7.8066,6.8659,6.0024,5.221,4.5207,3.8972,3.3447,2.8568
2022-03-03,127.6678695678711,128.4978,128.6281,128.7749,128.9311,129.0908,129.2496,129.4044,129.5531,129.6945,129.8279,129.953,130.0698,130.1786,130.2797,130.3734,128.4137,128.1467,127.9926,128.1213,128.3312,128.7652,129.2276,129.5343,129.8472,130.1769,130.516,130.7318,131.0362,131.3774,131.6635,128.4472,128.3721,128.2878,128.2545,128.2684,128.3512,128.486,128.6358,128.7973,128.9698,129.1517,129.3272,129.5071,129.6942,129.8817,128.655,128.5107,128.2742,128.158,128.1368,128.26,128.5145,128.7974,129.1412,129.4927,129.8868,130.2512,130.6212,130.9899,131.3541,127.6954,127.8178,128.1533,128.6171,129.1389,129.6721,130.1898,130.6775,131.1277,131.5357,131.8984,132.2135,132.4796,132.6963,132.8644,38.4061,38.6024,38.9424,39.3787,39.8645,40.3655,40.8591,41.3318,41.7761,42.1888,42.5691,42.9177,43.2361,43.5266,43.7912,-48.152,-48.152,-48.152,-48.152,-56.4186,-62.5926,-65.3516,-65.3516,-67.9873,-69.1603,-69.1603,-69.9628,-71.7087,-72.2908,-74.4466,23.4608,22.5023,21.1654,19.5687,18.0451,16.8068,15.7161,14.7502,13.9008,13.1488,12.525,11.9766,11.4788,11.0213,10.5992,1.1185,0.749,-1.4879,-2.5565,-5.4425,-6.6508,-5.5523,-6.2513,-7.1301,-7.939,-6.521,-8.5482,-9.8563,-9.4369,-9.3171,7.1144,17.7638,24.2428,9.4357,-9.4159,-27.032,-37.6607,-43.9281,-48.2124,-52.2567,-56.1391,-59.983,-63.2891,-66.4614,-69.6836,-23.1879,-22.7952,-22.1151,-21.2426,-20.271,-19.2691,-18.2819,-17.3365,-16.4478,-15.6223,-14.8618,-14.1647,-13.5277,-12.9469,-12.4175,0.8838,0.5901,-1.1521,-1.9632,-4.0888,-4.9517,-4.1679,-4.6682,-5.2897,-5.8546,-4.8597,-6.2757,-7.1672,-6.8832,-6.8018,46.4587,40.129,34.774,30.8804,28.1226,25.0257,30.6843,28.6132,26.8201,31.3172,29.2735,27.2096,25.8086,24.0833,30.6802,-0.2725,-0.2892,-0.2818,-0.2613,-0.2347,-0.2063,-0.1784,-0.1522,-0.1284,-0.1072,-0.0886,-0.0726,-0.059,-0.0476,-0.0383,1.2409,2.323,4.0763,4.7633,4.8358,4.5674,4.1225,3.5994,3.0562,2.526,2.0272,1.5688,1.1542,0.7837,0.4556
